Name,Address,prktype,restroom,Website,playground,soccer,basketball,tennis,volleyball,baseball,discgolf,dogpark,picnic,sprayground,latitude,longitude
Windsor Park,"10150 NORTHEAST PY MATTHEWS, NC 28105",Town Park,Yes,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.13387216,-80.70840293
Anita Stroud Park,"2215 DOUBLE OAKS RD CHARLOTTE, NC 28206",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.25180594,-80.84163447
Albemarle Recreation Center,"5027 IDLEWILD RD NORTH CHARLOTTE, NC 28227",Recreation Center,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,Yes,NA,NA,NA,NA,35.19538781,-80.72436464
Blythe Landing Park,"15901 N C 73 HY HUNTERSVILLE, NC 28078",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.43361915,-80.90591058
Allen Hills Park,"4701 CHEVIOT RD CHARLOTTE, NC 28269",Neighborhood,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,Yes,NA,NA,Yes,NA,35.28616811,-80.8178799
Richard Barry Memorial Park,"13707 BEATTIES FORD RD HUNTERSVILLE, NC 28078",Town Park,Yes,https://www.huntersville.org/162/Parks-Recreation,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.40128346,-80.92433143
Cedarwood Park,"6624 REDDMAN RD CHARLOTTE, NC 28212",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.19140857,-80.74997845
Shuffletown Park,"9530 BELLHAVEN BV CHARLOTTE, NC 28216",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,35.31740568,-80.94606382
R.C. Bradford Park,"17005 DAVIDSON-CONCORD RD HUNTERSVILLE, NC 28078",Town Park,Yes,https://www.huntersville.org/162/Parks-Recreation,Yes,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,35.44738027,-80.7879442
Coulwood Park,"198 COULWOOD PARK DR CHARLOTTE, NC 28214",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,Yes,Yes,Yes,NA,NA,NA,NA,35.30657548,-80.94194215
Colonel Francis J. Beatty Park,"4330 WEDDINGTON RD CHARLOTTE, NC 28105",Regional,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,Yes,Yes,NA,NA,Yes,NA,35.0678581,-80.72872488
Collins Park,"4525 COLLINGWOOD DR CHARLOTTE, NC 28209",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,35.18162813,-80.87106555
Edgehill Park,"812 S EDGEHILL RD CHARLOTTE, NC 28207",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,35.2026908,-80.82967331
Forest Pawtuckett Park,"1102 ASHFORD ST CHARLOTTE, NC 28214",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.26411086,-80.94331915
Eagles Landing Park,"1204 EAGLES LANDING DR CHARLOTTE, NC 28214",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.27058514,-80.92595673
Firestone Park,"3501 FIRESTONE DR CHARLOTTE, NC 28216",Community,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.28792113,-80.87256334
Fourth Ward Park,"301 N POPLAR ST CHARLOTTE, NC 28202",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.23062793,-80.84283155
Flat Branch Park,"11830 TOM SHORT RD CHARLOTTE, NC 28277",Community,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.0443535,-80.79454758
Druid Hills Park,"2801 POINSETT ST CHARLOTTE, NC 28206",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.25853949,-80.83096703
Hornets Nest Park,"6301 BEATTIES FORD RD CHARLOTTE, NC 28216",Regional,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,Yes,Yes,Yes,NA,NA,NA,35.32002029,-80.86514148
Eva B. Barber Park,"3801 GOSSETT AV CHARLOTTE, NC 28208",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,NA,35.26086562,-80.88298783
Howie Acres Park,"1001 TREMBETH DR CHARLOTTE, NC 28205",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.24968529,-80.78538355
Independence Park,"1631 PARK DR CHARLOTTE, NC 28204",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,Yes,NA,NA,NA,Yes,NA,35.21562678,-80.82609226
Idlewild Road Park,"10512 IDLEWILD RD MINT HILL, NC 28105",Regional,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,Yes,Yes,NA,Yes,NA,35.16391524,-80.69983188
James Boyce Park,"300 BOYCE RD CHARLOTTE, NC 28211",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.14741083,-80.76921582
L.C. Coleman Park,"1501 MCDONALD ST CHARLOTTE, NC 28216",Neighborhood,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,35.25845679,-80.86161848
Latta Park,"601 E PARK AV CHARLOTTE, NC 28203",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,Yes,NA,NA,NA,Yes,Yes,35.20998978,-80.8513997
Mallard Creek Park,"3001 JOHNSTON OEHLER RD CHARLOTTE, NC 28269",Regional,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,Yes,Yes,Yes,NA,NA,Yes,NA,35.36133452,-80.75941254
Robert L. Smith Park,"1604 LITTLE ROCK RD CHARLOTTE, NC 28214",Regional,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,Yes,NA,NA,NA,35.25656762,-80.9405158
McDowell Nature Preserve,"15222 YORK RD CHARLOTTE, NC 28278",Nature Preserve,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0940642,-81.02271453
Midwood Park,"2100 WILHELMINA AV CHARLOTTE, NC 28205",Neighborhood,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,NA,Yes,NA,NA,Yes,NA,35.22975599,-80.80248089
Mason Wallace Park,"7301 MONROE RD CHARLOTTE, NC 28212",Community,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,NA,Yes,NA,NA,NA,NA,35.16897391,-80.75597924
North Mecklenburg Park,"16131 OLD STATESVILLE RD HUNTERSVILLE, NC 28078",Town Park,Yes,https://www.huntersville.org/162/Parks-Recreation,Yes,NA,Yes,Yes,NA,Yes,NA,NA,NA,NA,35.43254155,-80.8435746
Rama Road Park,"1035 RAMA RD CHARLOTTE, NC 28211",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.16859988,-80.77172904
Hickory Grove Park,"6709 PENCE RD CHARLOTTE, NC 28227",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,Yes,NA,NA,NA,NA,35.2256973,-80.71739136
Ramsey Creek Park,"18445 NANTZ RD CORNELIUS, NC 28078",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,Yes,NA,NA,Yes,Yes,NA,35.46397204,-80.89713611
Park Road Park,"6220 PARK RD CHARLOTTE, NC 28210",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,Yes,Yes,NA,NA,Yes,NA,35.14689227,-80.84991983
Sheffield Park,"1311 TARRINGTON AV CHARLOTTE, NC 28205",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,35.20452802,-80.7693824
Greenway Park,"226 GREENWAY ST HUNTERSVILLE, NC 28078",Town Park,No,https://www.huntersville.org/162/Parks-Recreation,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.40759892,-80.84468997
Grier Heights Park,"3120 LEROY ST CHARLOTTE, NC 28205",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,35.19631012,-80.80802297
Bailey Road Park,"11536 BAILEY RD CORNELIUS, NC 28031",Town Park,Yes,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Yes,NA,Yes,Yes,NA,Yes,Yes,NA,Yes,NA,35.46699956,-80.84184883
Glen Oak Green Park,"18905 COACHMAN'S TRACE CORNELIUS, NC 28031",Town Park,No,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.46487152,-80.8585407
Walter Henderson Park,"20214 TAILWIND LN CORNELIUS, NC 28031",Town Park,No,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.48799217,-80.89701286
Robbins Park,"17738 WEST CATAWBA AV CORNELIUS, NC 28031",Town Park,Yes,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Yes,NA,NA,Yes,Yes,NA,Yes,NA,Yes,NA,35.45603536,-80.8884532
Enderly Park,"1501 ENDERLY RD CHARLOTTE, NC 28208",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,Yes,NA,NA,35.2402956,-80.88426469
Martin Luther King Jr. Park,"2600 RAVENCROFT DR CHARLOTTE, NC 28208",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.24468615,-80.87176666
Mint Hill Veterans Memorial Park,"8850 FAIRVIEW RD MINT HILL, NC 28227",Town Park,Yes,https://minthill.com/parks_recreation.php?Parks-Recreation-1,Yes,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,35.18000491,-80.63448896
Clarks Creek Nature Preserve,"5434 HUCKS RD CHARLOTTE, NC 28269",Nature Preserve,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3512156,-80.81031172
Clarks Creek Park,"5435 HUCKS RD CHARLOTTE, NC 28269",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,Yes,NA,Yes,35.35113922,-80.81041717
Nevin Park,"6100 STATESVILLE RD CHARLOTTE, NC 28269",Regional,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,NA,NA,NA,Yes,Yes,NA,Yes,Yes,35.30334369,-80.83983073
Freedom Park,"2435 CUMBERLAND AV CHARLOTTE, NC 28203",Regional,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,Yes,Yes,NA,NA,Yes,NA,35.19306827,-80.84480182
David B. Waymer Park,"14200 HOLBROOKS RD HUNTERSVILLE, NC 28078",Town Park,Yes,https://www.huntersville.org/162/Parks-Recreation,Yes,NA,Yes,Yes,NA,Yes,NA,NA,NA,NA,35.3992988,-80.8342524
Davis Flohr Park,"3020 CLEMSON AV CHARLOTTE, NC 28205",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.24102172,-80.80312008
Mayerling Drive Park,"8320 MAYERLING DR CHARLOTTE, NC 28227",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.1875526,-80.70291909
Mint Hill Park on Wilgrove,"7750 JIM HARPER LN MINT HILL, NC 28227",Town Park,Yes,https://minthill.com/parks_recreation.php?Parks-Recreation-1,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.18920205,-80.65654982
Mint Hill Founders Park,"9801 BRIEF RD MINT HILL, NC 28227",Town Park,Yes,https://minthill.com/parks_recreation.php?Parks-Recreation-1,Yes,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,35.18496986,-80.60308461
Ada Jenkins Athletic Field,"212 GAMBLE ST DAVIDSON, NC 28036",Town Park,No,https://www.ci.davidson.nc.us/130/Parks-Recreation,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.49915225,-80.85325787
Archdale Park,"1020 ARCHDALE DR CHARLOTTE, NC 28217",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.15315624,-80.88437744
Fred Alexander Park,"1832 GRIERS GROVE RD CHARLOTTE, NC 28216",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.28294954,-80.86064341
Abbott Park,"1300 SPRUCE ST CHARLOTTE, NC 28203",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,35.21563668,-80.87120618
Cordelia Park,"600 E 24TH ST CHARLOTTE, NC 28205",Community,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,Yes,35.23845813,-80.81651705
Fred Alexander Park,"1903 MCALLISTER DR CHARLOTTE, NC 28216",Neighborhood,No,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.28105844,-80.85923112
Northern Regional Recreation Center,"18121 OLD STATESVILLE RD CORNELIUS, NC 28031",Recreation Center,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,NA,35.45931644,-80.84365027
Sugaw Creek Park,"943 W SUGAR CREEK RD CHARLOTTE, NC 28213",Community,Yes,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Yes,NA,Yes,Yes,Yes,Yes,Yes,NA,NA,NA,35.27306558,-80.79372161
Beaty Park,"832 BEATY ST DAVIDSON, NC 28036",Town Park,Yes,https://www.ci.davidson.nc.us/130/Parks-Recreation,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.50905635,-80.84407991
Frank Liske Park - Cabarrus County,"4001 Stough Rd Concord, NC",County Park,Yes,https://www.cabarruscounty.us/location/frank-liske-park,Yes,Yes,NA,NA,NA,Yes,Yes,NA,Yes,NA,35.36005172,-80.62720134
Camp Spencer - Cabarrus County,"3155 Rimer Rd Concord, NC",County Park,Yes,https://www.cabarruscounty.us/location/camp-t-n-spencer-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.46114964,-80.48837214
Vietm Veterans Park - Cabarrus County,"760 Orphange Rd , Concord NC",County Park,Yes,https://www.cabarruscounty.us/location/vietm-veterans-park,Yes,NA,Yes,NA,NA,NA,Yes,NA,Yes,NA,35.44586974,-80.63391767
Rob Wallace Park,"12900 Bethel School Rd. Midland , NC",County Park,Yes,https://www.cabarruscounty.us/location/rob-wallace-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.2398241,-80.51636395
Bakers Creek Park/Greenway - City of Kanpolis,"1275 West A St Kannapolis, NC",Municipal Park,Yes,http://www.kanpolisnc.gov/GovernmentDepartments/ParksRecreation/Parks/tabid/131/Default.aspx,Yes,NA,Yes,NA,NA,Yes,Yes,NA,Yes,NA,35.51285791,-80.63227575
Beverly Hills Park - City of Concord,"125 Palaside Dr  NE Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.43273864,-80.59463316
Village Park - City of Kanpolis,"200 West C St Kannapolis, NC",Municipal Park,Yes,http://www.kanpolisnc.gov/GovernmentDepartments/ParksRecreation/Parks/tabid/131/Default.aspx,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49516505,-80.62450137
W.W. Flowe Park - City of Concord,"99 Central Heights Dr Concord, NC",Municipal Park,Yes,https://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.35855342,-80.58862543
Pharr Mill Road Park - Town of Harrisburg,"6775 Pharr Mill Rd Harrisburg, NC",Municipal Park,Yes,https://www.harrisburgnc.org/departments/parks-recreation/parks-facilities/pharr-mill-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.32250121,-80.61463006
Harrisburg Town Park - Town of Harrisburg,"191 Sims Parkway Harrisburg, NC",Municipal Park,Yes,https://www.harrisburgnc.org/departments/parks-recreation/parks-facilities/harrisburg-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.31956126,-80.65981461
Stallings Road Park - Town of Harrisburg,"4050 Stallings Rd Harrisburg, NC",Municipal Park,Yes,https://www.harrisburgnc.org/departments/parks-recreation/parks-facilities/stallings-road-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.31571671,-80.64595883
Walter Safrit Park - City of Kanpolis,"1415 Bethpage Rd Kannapolis, NC",Municipal Park,Yes,http://www.kanpolisnc.gov/GovernmentDepartments/ParksRecreation/Parks/tabid/131/Default.aspx,Yes,Yes,NA,NA,NA,Yes,NA,NA,Yes,NA,35.48529776,-80.6494535
Marvin Caldwell Park - City of Concord,"362 Georgia St SW Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,Yes,NA,35.39262675,-80.58279322
McAllister Park,"8595 Park Dr Mt. Pleasant, NC",Park,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.40057451,-80.43373083
Frank Liske Park - Cabarrus County,"4001 Stough Rd Concord, NC",County Park,Yes,https://www.cabarruscounty.us/location/frank-liske-park,Yes,Yes,NA,NA,NA,Yes,Yes,NA,Yes,NA,35.36005172,-80.62720134
Camp Spencer - Cabarrus County,"3155 Rimer Rd Concord, NC",County Park,Yes,https://www.cabarruscounty.us/location/camp-t-n-spencer-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.46114964,-80.48837214
Vietm Veterans Park - Cabarrus County,"760 Orphange Rd , Concord NC",County Park,Yes,https://www.cabarruscounty.us/location/vietm-veterans-park,Yes,NA,Yes,NA,NA,NA,Yes,NA,Yes,NA,35.44586974,-80.63391767
Rob Wallace Park,"12900 Bethel School Rd. Midland , NC",County Park,Yes,https://www.cabarruscounty.us/location/rob-wallace-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.2398241,-80.51636395
Bakers Creek Park/Greenway - City of Kanpolis,"1275 West A St Kannapolis, NC",Municipal Park,Yes,http://www.kanpolisnc.gov/GovernmentDepartments/ParksRecreation/Parks/tabid/131/Default.aspx,Yes,NA,Yes,NA,NA,Yes,Yes,NA,Yes,NA,35.51285791,-80.63227575
Beverly Hills Park - City of Concord,"125 Palaside Dr  NE Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.43273864,-80.59463316
Village Park - City of Kanpolis,"200 West C St Kannapolis, NC",Municipal Park,Yes,http://www.kanpolisnc.gov/GovernmentDepartments/ParksRecreation/Parks/tabid/131/Default.aspx,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49516505,-80.62450137
W.W. Flowe Park - City of Concord,"99 Central Heights Dr Concord, NC",Municipal Park,Yes,https://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.35855342,-80.58862543
Pharr Mill Road Park - Town of Harrisburg,"6775 Pharr Mill Rd Harrisburg, NC",Municipal Park,Yes,https://www.harrisburgnc.org/departments/parks-recreation/parks-facilities/pharr-mill-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.32250121,-80.61463006
Harrisburg Town Park - Town of Harrisburg,"191 Sims Parkway Harrisburg, NC",Municipal Park,Yes,https://www.harrisburgnc.org/departments/parks-recreation/parks-facilities/harrisburg-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.31956126,-80.65981461
Stallings Road Park - Town of Harrisburg,"4050 Stallings Rd Harrisburg, NC",Municipal Park,Yes,https://www.harrisburgnc.org/departments/parks-recreation/parks-facilities/stallings-road-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.31571671,-80.64595883
Walter Safrit Park - City of Kanpolis,"1415 Bethpage Rd Kannapolis, NC",Municipal Park,Yes,http://www.kanpolisnc.gov/GovernmentDepartments/ParksRecreation/Parks/tabid/131/Default.aspx,Yes,Yes,NA,NA,NA,Yes,NA,NA,Yes,NA,35.48529776,-80.6494535
Marvin Caldwell Park - City of Concord,"362 Georgia St SW Concord, NC",Municipal Park,Yes,http://www.concordnc.gov/Departments/Parks-Recreation/Facilities,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,Yes,NA,35.39262675,-80.58279322
McAllister Park,"8595 Park Dr Mt. Pleasant, NC",Park,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,35.40057451,-80.43373083
Frank Liske Park - Cabarrus County,"4001 Stough Rd Concord, NC",County Park,Yes,https://www.cabarruscounty.us/location/frank-liske-park,Yes,Yes,NA,NA,NA,Yes,Yes,NA,Yes,NA,35.36005172,-80.62720134
Camp Spencer - Cabarrus County,"3155 Rimer Rd Concord, NC",County Park,Yes,https://www.cabarruscounty.us/location/camp-t-n-spencer-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.46114964,-80.48837214
Vietm Veterans Park - Cabarrus County,"760 Orphange Rd , Concord NC",County Park,Yes,https://www.cabarruscounty.us/location/vietm-veterans-park,Yes,NA,Yes,NA,NA,NA,Yes,NA,Yes,NA,35.44586974,-80.63391767
American Village Park,"4703 American Dr, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/American-Village-Park-1,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.02318187,-78.97167596
Bay-Hargrove Park,"208 Hargrove St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/BayHargrove-Park-2,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.00451167,-78.89707206
Burch Avenue Park,"816 Burch Ave, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Burch-Avenue-Park-6,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.9982201,-78.91510705
Burton Park,"1501 Sima Ave, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Burton-Park-7,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.97608851,-78.88914083
C. R. Wood Park,"417 Commonwealth St, Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/CR-Wood-Park-9,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.97304247,-78.86264391
C.M. Herndon Park,"511 Scott King Rd, Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/CM-Herndon-Park-8,Yes,Yes,NA,NA,NA,NA,NA,NA,Yes,NA,35.87493374,-78.93589484
Campus Hills Park,"2000 S Alston Ave,Durham  NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Campus-Hills-Park-10,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.96368888,-78.88882653
Cook Road Park,"602 Cook Rd, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Cook-Road-Park-12,Yes,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,35.95121393,-78.91322578
Drew/Granby Park,"1100 Drew St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Drew-Granby-Park-16,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.00178697,-78.88154428
East End Park,"1200 N Alston Ave, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/East-End-Park-20,Yes,NA,Yes,Yes,NA,Yes,NA,NA,Yes,Yes,35.99827489,-78.88580127
Elmira Avenue Park,"540 Elmira Ave, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Elmira-Avenue-Park-23,Yes,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,35.96533204,-78.90476954
Garrett Road Park,"6815 Garrett Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Garrett-Road-Park-28,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.92294051,-78.9608494
Hillside Park,"1301 S Roxboro St, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Hillside-Park-32,Yes,NA,Yes,Yes,NA,Yes,NA,NA,Yes,Yes,35.9810043,-78.90443201
Indian Trail Park,"2309 Indian Trl,Durham  NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Indian-Trail-Park-37,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.02460962,-78.92856605
Lakeview Park,"3500 Dearborn Dr, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Lakeview-Park-39,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,36.03833216,-78.87754793
Long Meadow Park,"917 Liberty St,Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Long-Meadow-Park-42,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.99278269,-78.88564425
